LocalTime,LastPrice,TradeVolume,TradeValue,BidPrice1,BidPrice2,BidPrice3,BidPrice4,BidPrice5,BidPrice6,BidPrice7,BidPrice8,BidPrice9,BidPriceA,AskPrice1,AskPrice2,AskPrice3,AskPrice4,AskPrice5,AskPrice6,AskPrice7,AskPrice8,AskPrice9,AskPriceA,BidVolume1,BidVolume2,BidVolume3,BidVolume4,BidVolume5,BidVolume6,BidVolume7,BidVolume8,BidVolume9,BidVolumeA,AskVolume1,AskVolume2,AskVolume3,AskVolume4,AskVolume5,AskVolume6,AskVolume7,AskVolume8,AskVolume9,AskVolumeA
2674.0,5.52,2699100,14886787.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,36300,51100,108000,121600,85900,102400,89600,42300,135300,26400,24300,181800,295900,236400,31600,95300,256400,282000,142000,100600
2675.0,5.52,2699100,14886787.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,36300,67400,108000,121600,85900,102400,89600,42300,135300,26400,24300,181800,295900,236400,31600,95300,256400,282000,142000,100600
2676.0,5.52,2704500,14916595.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,30900,67400,108000,121600,85900,102400,89600,42300,135300,26400,24300,181800,295900,236400,31600,95300,256400,282000,142000,100600
2677.0,5.52,2704500,14916595.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,30900,67400,108000,121600,85900,102400,89600,42300,135300,26400,24300,181800,295900,236400,31600,95300,256400,282000,142000,100600
2678.0,5.52,2704500,14916595.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,32400,67400,108000,121600,85900,102400,89600,42300,135300,26400,24300,181800,295900,236400,31600,95300,256400,282000,142000,100600
2679.0,5.52,2706300,14926531.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,30600,67400,108000,121600,85900,102400,89600,42300,135300,26400,24300,181800,295900,236400,31600,95300,256400,282000,142000,101600
2680.0,5.52,2708100,14936467.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,28800,67400,108000,121600,85900,102400,89600,42300,135300,26400,24300,181800,295900,236400,31600,95300,256400,282000,142000,101600
2681.0,5.52,2708100,14936467.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,28800,67400,108000,121600,85900,102400,89600,42300,135300,26400,24300,181800,295900,236400,31600,95300,256400,282000,142000,101600
2682.0,5.52,2708100,14936467.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,28700,67400,108000,121600,85900,102400,89600,42300,135300,26400,24800,181800,293200,236400,31600,95300,256400,282000,142000,101600
2683.0,5.52,2709900,14946403.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,26900,67400,108000,121600,85900,102400,89600,42300,135300,26400,24800,181800,293200,236400,31600,95300,256400,282000,142000,101600
2684.0,5.52,2709900,14946403.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,26900,66400,108000,121600,85900,102400,89600,42300,135300,26400,24800,182000,293200,236400,31600,95300,256400,282000,142000,101600
2685.0,5.52,2709900,14946403.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,26900,66400,108000,121600,85900,102400,89600,42300,135300,26400,24800,182000,293200,236400,31600,95300,256400,282000,142000,101600
2686.0,5.52,2711700,14956339.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,25100,66400,108000,121600,85900,102400,89600,42300,135300,26400,24800,182000,293400,236400,31600,95300,256400,282000,142000,101600
2687.0,5.52,2715300,14976211.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,21500,67400,108000,121600,85900,102400,89600,42300,135300,26400,24800,182000,293400,236400,31600,95300,256400,282000,142000,101600
2688.0,5.53,2715500,14977317.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,21500,67400,108000,121600,85900,102400,89600,42300,135300,26400,24600,182000,323400,236400,31600,95300,256400,282000,142000,101600
2689.0,5.52,2717300,14987253.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,19700,67400,108000,121600,85900,102400,89600,42300,135300,26400,24600,182000,323400,236400,31600,95300,256400,282000,142000,101600
2690.0,5.52,2717300,14987253.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,19700,67400,108000,121600,85900,102400,89600,42300,135300,26400,24900,182000,323400,236400,31600,95300,256400,282000,142000,101600
2691.0,5.52,2717300,14987253.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,19700,67400,108000,121600,85900,102400,89600,42300,135300,26400,24900,182000,323400,236400,31600,95300,256400,282000,142000,101600
2692.0,5.52,2719100,14997189.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,17900,67400,108000,121600,85900,102400,89600,42300,135300,26400,24900,182000,323400,236400,31600,95300,256400,282000,142000,101600
2693.0,5.52,2719100,14997189.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,17900,67400,108000,121600,85900,102400,89600,42300,135300,26400,24900,182000,323400,236400,31600,95300,256400,282000,142000,101600
2694.0,5.52,2719100,14997189.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,17900,67400,108000,121600,85900,102400,89600,42300,135300,26400,24900,182000,323400,236400,31600,95300,256400,282000,142000,101600
2695.0,5.52,2720800,15006573.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,16200,67400,108000,121600,85900,102400,89600,42300,135300,26400,24900,182000,331100,236400,31600,95300,256400,282000,142000,101600
2696.0,5.53,2721400,15009891.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,16200,67400,108000,121000,85900,102400,89600,42300,135300,26400,24300,182000,331100,236400,31600,95300,256400,282000,142000,101600
2697.0,5.53,2721400,15009891.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,16200,67400,108000,121000,85900,102400,89600,42300,135300,26400,24300,182000,331100,236400,31600,95300,256400,282000,142000,101600
2698.0,5.52,2723000,15018723.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,15600,67400,108000,121000,84400,102400,89600,42300,135300,26400,24300,182000,331100,236400,31600,95300,256400,282000,142000,101600
2699.0,5.52,2726100,15035835.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,12500,67400,108000,121000,84400,102400,89600,42300,135300,26400,16200,182000,331100,236400,31600,95300,256400,282000,142000,101600
2700.0,5.52,2727300,15042459.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,11300,68900,108000,121000,84400,102400,89600,42300,135300,26400,16200,182000,331100,236400,31600,95300,256400,282000,142000,101600
2701.0,5.52,2728400,15048531.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,10200,68900,108000,121000,84400,102400,89600,42300,135300,26400,16200,182000,331100,236400,31700,95300,256400,282000,142000,101600
2702.0,5.52,2728400,15048531.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,10200,68900,108000,121000,84400,102400,89600,42300,135300,26400,16200,182000,331100,236400,31700,95300,256400,282000,142000,101600
2703.0,5.53,2728500,15049084.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,10200,68900,108000,121000,84400,102400,89600,42300,135300,26400,16100,182000,331100,236400,31700,95300,256400,282000,142000,101600
2704.0,5.53,2728500,15049084.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,10200,68900,108000,121000,84400,102400,89600,42300,135300,26400,16100,182000,331100,236400,31700,95300,256400,282000,142000,101600
2705.0,5.52,2729500,15054604.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,9200,68900,108000,121000,84400,102400,89600,42300,135300,26400,16100,182000,331100,236400,31700,95300,256400,282000,142000,101600
2706.0,5.53,2737500,15098844.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,9200,68900,108000,121000,84400,102400,89600,42300,135300,26400,8600,182000,331100,236400,31700,95300,256400,282000,142000,101600
2707.0,5.53,2737500,15098844.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,9200,68900,108000,121000,84400,102400,89600,42300,135300,26400,8600,182000,331100,236400,31700,95300,256400,282000,142000,101600
2708.0,5.52,2739300,15108780.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,7400,68900,108000,121000,84400,102400,89600,42300,135300,26400,8600,182000,331100,236400,31700,95300,256400,282000,142000,101600
2709.0,5.53,2739500,15109886.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,7400,68900,108000,121000,84400,102400,89600,42300,135300,26400,8400,182000,331100,236400,31700,95300,256400,282000,142000,101600
2710.0,5.52,2740900,15117614.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,6000,68900,108000,121000,84400,102400,89600,42300,135300,26400,8400,182000,331100,236400,31700,95300,256400,282000,142000,101600
2711.0,5.52,2741500,15120926.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5400,68900,108000,121000,84400,102400,89600,42300,135300,26400,8400,182000,331100,236400,31700,95300,256400,282000,142000,101600
2712.0,5.52,2741500,15120926.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5400,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,31700,95300,256400,282000,142000,101600
2713.0,5.52,2741500,15120926.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5400,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,31700,95300,256400,282000,142000,101600
2714.0,5.52,2742000,15123686.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4900,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,32700,95300,256400,282000,142000,101600
2715.0,5.52,2742400,15125894.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4500,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,32700,95300,256400,282000,142000,101600
2716.0,5.52,2742400,15125894.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4600,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,32700,95300,256400,282000,142000,101600
2717.0,5.52,2742800,15128102.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4200,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,32700,95300,256400,282000,142000,101600
2718.0,5.52,2742800,15128102.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4200,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,32700,95300,256400,282000,142000,101600
2719.0,5.52,2742800,15128102.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4400,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,32700,95300,256400,282000,142000,101600
2720.0,5.52,2742800,15128102.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4400,68900,108000,121000,84400,102400,89600,42300,135300,26400,8700,182000,331100,236400,32700,95300,256400,282000,142000,101600
2721.0,5.52,2747600,15154598.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,68900,108000,121000,84400,102400,89600,42300,135300,26400,15800,19000,8700,182000,331100,236400,32700,95300,256400,282000,142000
2722.0,5.52,2747600,15154598.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,69700,108000,121000,84400,102400,89600,42300,135300,26400,15800,19800,8700,182000,331100,236400,32700,95300,256400,282000,142000
2723.0,5.51,2749400,15164516.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,68700,108000,121000,84400,102400,89600,42300,135300,26400,15800,21200,8700,182000,331100,236400,32700,95300,256400,282000,142000
2724.0,5.51,2752500,15181597.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,65600,108000,121000,84400,102400,89600,42300,135300,26400,15800,21200,8700,182000,331100,236400,32700,95300,256400,282000,142000
2725.0,5.51,2752500,15181597.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,67000,108000,88600,84400,102400,89600,42300,135300,26400,15800,22600,8700,182000,331100,236400,32700,95300,256400,282000,142000
2726.0,5.51,2752500,15181597.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,67000,108000,88600,84400,102400,89600,42300,135300,26400,15800,22900,9800,182000,331100,236400,32700,95300,256400,282000,142000
2727.0,5.51,2754300,15191515.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,66300,108000,88600,84400,102400,89600,42300,135300,26400,15800,23700,9800,182000,331100,236400,32700,95300,256400,282000,142000
2728.0,5.51,2754300,15191515.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,66800,108000,88600,84400,102400,89600,42300,135300,26400,15800,24200,9800,182000,331100,236400,32700,95300,256400,282000,142000
2729.0,5.51,2754300,15191515.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,66800,108000,88600,84400,102400,89600,42300,135300,26400,15800,24500,9800,182000,331100,236400,32700,95300,256400,282000,142000
2730.0,5.52,2758000,15211903.0,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.42,5.52,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,64800,108000,88600,84400,102400,89600,42300,135300,26400,15800,25700,9800,182000,331100,236400,32700,95300,256400,282000,142000
2731.0,5.52,2783700,15353767.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,6500,64800,108000,88600,84400,102400,89600,42300,135300,26400,9800,182000,331100,236400,32700,95300,256400,282000,142000,101600
2732.0,5.52,2783700,15353767.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,6500,64800,108000,88600,84400,102400,89600,42300,135300,26400,9800,182000,331100,236400,32700,95300,256400,282000,142000,101600
2733.0,5.52,2785600,15364255.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4600,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,182000,331100,236400,32700,95300,256400,282000,142000,101600
2734.0,5.52,2785600,15364255.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4600,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2735.0,5.52,2785600,15364255.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4600,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2736.0,5.52,2785600,15364255.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,4600,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2737.0,5.52,2786000,15366463.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5200,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2738.0,5.52,2786000,15366463.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5200,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2739.0,5.52,2786000,15366463.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5200,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2740.0,5.52,2786000,15366463.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5200,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2741.0,5.52,2786000,15366463.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,35200,64800,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2742.0,5.52,2786000,15366463.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,35200,66300,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2743.0,5.52,2786000,15366463.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,35200,66300,108000,88600,84400,102400,89600,42300,135300,26400,9300,183000,331100,236400,32700,95300,256400,282000,142000,101600
2744.0,5.53,2792000,15399607.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,31600,66300,108000,88600,84400,102400,89600,42300,135300,26400,16900,183000,331100,236400,32700,95300,256400,282000,142000,101600
2745.0,5.52,2793800,15409543.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,29800,66300,108000,88600,84400,102400,89600,42300,135300,26400,16900,183000,331100,236400,32700,95300,256400,282000,142000,101600
2746.0,5.52,2793800,15409543.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,29800,66300,108000,88600,84400,102400,89600,42300,135300,26400,16900,183000,331100,236400,32700,95300,256400,282000,142000,101600
2747.0,5.53,2793900,15410096.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,29900,66300,108000,88600,84400,102400,89600,42300,135300,26400,16800,183000,331100,236400,32700,95300,256400,282000,142000,101600
2748.0,5.52,2794100,15411200.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,29700,66300,108000,88600,84400,102400,89600,42300,135300,26400,16800,183000,331100,236400,32700,95300,256400,282000,142000,101600
2749.0,5.52,2794100,15411200.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,29700,71300,108000,88600,84400,102400,89600,42300,135300,26400,16800,183000,331100,236400,32700,95300,256400,282000,142000,101600
2750.0,5.52,2794100,15411200.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,29700,71300,108000,88600,84400,102400,89600,42300,135300,26400,16800,183000,331100,236400,32700,95300,256400,282000,142000,101600
2751.0,5.52,2796200,15422795.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,27900,71300,108000,88600,84400,102400,89600,42300,135300,26400,16500,183000,331100,236400,32700,95300,256400,282000,142000,101600
2752.0,5.52,2798000,15432731.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,26100,71300,108000,88600,84400,102400,89600,42300,135300,26400,16500,183000,331100,236400,32700,95300,256400,282000,142000,101600
2753.0,5.52,2798000,15432731.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,26100,71300,108000,88600,84400,102400,89600,42300,135300,26400,16500,183000,331100,236400,32700,95300,256400,282000,142000,101600
2754.0,5.52,2798000,15432731.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,26100,71300,108000,88600,84400,106700,89600,42300,135300,26400,16500,183000,330100,236400,32700,95300,256400,282000,142000,101600
2755.0,5.52,2801600,15452603.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,22500,71300,108000,88600,84400,106700,89600,42300,135300,26400,16500,183000,330100,236400,32700,95300,256400,282000,142000,101600
2756.0,5.52,2801600,15452603.0,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.43,5.53,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,22500,71300,108000,88600,84400,106700,89600,42300,135300,26400,16500,183000,330100,236400,32700,95300,256400,282000,142000,101600
2757.0,5.53,2818100,15543848.0,5.53,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5.63,5500,27500,71300,108000,88600,84400,106700,89600,42300,135300,183000,330100,236400,32700,95300,256400,282000,142000,101600,28700
2758.0,5.53,2821800,15564336.0,5.53,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5.63,4500,28000,71300,108000,88600,84400,106700,89600,42300,135300,180300,330100,236400,32700,95300,256400,282000,142000,101600,28700
2759.0,5.53,2822200,15566548.0,5.53,5.52,5.51,5.5,5.49,5.48,5.47,5.46,5.45,5.44,5.54,5.55,5.56,5.57,5.58,5.59,5.6,5.61,5.62,5.63,4100,28000,71300,108000,88600,84400,106700,89600,42300,135300,183300,330100,236400,32700,95300,256400,282000,142000,101600,28700
